688160,Cape Town,,2,-33.967,18.600,  44
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
03/02/2005,07:00,10,253,2,3,10,0,3,20,2,3,10,206,3,10,14,3,20,206,3,10,-9990,0,0,4,E,8,3,E,8,16.2,E,8,15.4,E,8,95,E,8,1006,E,8,164,E,8,2.9,E,8,-9990,0,0,-9990,0,0,2.720,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,08:00,257,1391,116,3,10,285,3,20,64,3,10,12446,3,10,14828,3,20,9705,3,10,-9990,0,0,4,E,8,3,E,8,17.3,E,8,16.0,E,8,92,E,8,1006,E,8,43,E,8,5.6,E,8,-9990,0,0,-9990,0,0,2.834,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,09:00,545,1391,298,3,10,415,3,20,135,3,10,32126,3,10,29740,3,20,20472,3,10,-9990,0,0,4,E,8,3,E,8,19.0,E,8,16.1,E,8,83,E,8,1006,E,8,330,E,8,5.6,E,8,-9990,0,0,-9990,0,0,2.860,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,10:00,803,1391,464,3,10,419,3,20,222,3,10,50068,3,10,29492,3,20,33048,3,10,-9990,0,0,5,E,8,4,E,8,20.7,E,8,16.2,E,8,76,E,8,1006,E,8,58,E,8,4.0,E,8,-9990,0,0,-9990,0,0,2.892,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,11:00,1013,1391,620,3,10,456,3,20,288,3,10,67294,3,10,34248,3,20,42362,3,10,-9990,0,0,5,E,8,4,E,8,22.5,E,8,15.4,E,8,64,E,8,1006,E,8,83,E,8,3.8,E,8,-9990,0,0,-9990,0,0,2.731,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,12:00,1161,1391,723,3,10,495,3,20,310,3,10,79521,3,10,40024,3,20,46133,3,10,-9990,0,0,5,E,8,4,E,8,24.5,E,8,15.5,E,8,57,E,8,1006,E,8,186,E,8,4.2,E,8,-9990,0,0,-9990,0,0,2.752,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,13:00,1236,1391,776,3,10,489,3,20,341,3,10,85344,3,10,39175,3,20,50536,3,10,-9990,0,0,5,E,8,4,E,8,26.1,E,8,15.6,E,8,52,E,8,1006,E,8,158,E,8,5.6,E,8,-9990,0,0,-9990,0,0,2.769,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,14:00,1234,1391,782,3,10,505,3,20,334,3,10,86025,3,10,41455,3,20,49245,3,10,-9990,0,0,5,E,8,4,E,8,27.4,E,8,14.6,E,8,46,E,8,1006,E,8,141,E,8,5.2,E,8,-9990,0,0,-9990,0,0,2.585,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,15:00,1155,1391,700,3,10,431,3,20,342,3,10,76192,3,10,31599,3,20,49951,3,10,-9990,0,0,6,E,8,5,E,8,28.0,E,8,15.3,E,8,46,E,8,1006,E,8,153,E,8,5.2,E,8,-9990,0,0,-9990,0,0,2.698,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,16:00,1004,1391,601,3,10,412,3,20,303,3,10,66328,3,10,39615,3,20,37727,3,10,-9990,0,0,6,E,8,5,E,8,28.3,E,8,15.4,E,8,46,E,8,1006,E,8,159,E,8,8.3,E,8,-9990,0,0,-9990,0,0,2.728,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,17:00,792,1391,441,3,10,382,3,20,224,3,10,48353,3,10,35120,3,20,28361,3,10,-9990,0,0,5,E,8,4,E,8,27.9,E,8,14.8,E,8,45,E,8,1006,E,8,167,E,8,12.1,E,8,-9990,0,0,-9990,0,0,2.619,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,18:00,532,1391,257,3,10,290,3,20,145,3,10,27818,3,10,23484,3,20,18830,3,10,-9990,0,0,6,E,8,5,E,8,26.9,E,8,14.2,E,8,46,E,8,1006,E,8,152,E,8,9.6,E,8,-9990,0,0,-9990,0,0,2.513,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,19:00,244,1391,94,3,10,108,3,20,75,3,10,10360,3,10,6645,3,20,9197,3,10,-9990,0,0,5,E,8,4,E,8,25.3,E,8,13.3,E,8,47,E,8,1006,E,8,184,E,8,6.8,E,8,-9990,0,0,-9990,0,0,2.352,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,20:00,7,221,1,3,10,0,3,20,1,3,10,89,3,10,10,3,20,89,3,10,-9990,0,0,5,E,8,4,E,8,23.7,E,8,14.0,E,8,55,E,8,1006,E,8,152,E,8,4.8,E,8,-9990,0,0,-9990,0,0,2.470,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,21.9,E,8,16.9,E,8,73,E,8,1006,E,8,166,E,8,5.6,E,8,-9990,0,0,-9990,0,0,3.031,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,20.7,E,8,18.2,E,8,86,E,8,1006,E,8,133,E,8,4.0,E,8,-9990,0,0,-9990,0,0,3.324,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,19.4,E,8,17.0,E,8,86,E,8,1006,E,8,212,E,8,3.6,E,8,-9990,0,0,-9990,0,0,3.053,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/02/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,18.1,E,8,15.3,E,8,84,E,8,1006,E,8,190,E,8,4.5,E,8,-9990,0,0,-9990,0,0,2.717,E,8,0.138,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,17.2,E,8,16.0,E,8,93,E,8,1006,E,8,215,E,8,4.0,E,8,-9990,0,0,-9990,0,0,2.843,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,16.0,E,8,15.1,E,8,94,E,8,1007,E,8,159,E,8,4.8,E,8,-9990,0,0,-9990,0,0,2.669,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,14.9,E,8,14.5,E,8,97,E,8,1007,E,8,190,E,8,6.4,E,8,-9990,0,0,-9990,0,0,2.554,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,14.4,E,8,13.6,E,8,95,E,8,1007,E,8,147,E,8,5.2,E,8,-9990,0,0,-9990,0,0,2.402,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,13.8,E,8,12.8,E,8,94,E,8,1007,E,8,214,E,8,3.6,E,8,-9990,0,0,-9990,0,0,2.277,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,13.4,E,8,12.6,E,8,95,E,8,1007,E,8,148,E,8,4.2,E,8,-9990,0,0,-9990,0,0,2.246,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,07:00,9,243,1,3,10,0,3,20,1,3,10,142,3,10,13,3,20,142,3,10,-9990,0,0,5,E,8,5,E,8,13.3,E,8,13.0,E,8,98,E,8,1007,E,8,165,E,8,4.5,E,8,-9990,0,0,-9990,0,0,2.307,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,08:00,253,1391,102,3,10,219,3,20,63,3,10,10920,3,10,8431,3,20,9386,3,10,-9990,0,0,4,E,8,3,E,8,14.3,E,8,13.6,E,8,96,E,8,1007,E,8,149,E,8,6.4,E,8,-9990,0,0,-9990,0,0,2.401,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,09:00,541,1391,298,3,10,436,3,20,128,3,10,32176,3,10,33197,3,20,19261,3,10,-9990,0,0,4,E,8,3,E,8,15.9,E,8,13.7,E,8,87,E,8,1007,E,8,155,E,8,7.1,E,8,-9990,0,0,-9990,0,0,2.416,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,10:00,799,1391,458,3,10,406,3,20,225,3,10,49183,3,10,28479,3,20,32826,3,10,-9990,0,0,6,E,8,5,E,8,17.5,E,8,13.9,E,8,79,E,8,1007,E,8,208,E,8,6.4,E,8,-9990,0,0,-9990,0,0,2.450,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,11:00,1009,1391,667,3,10,596,3,20,234,3,10,73631,3,10,53072,3,20,35140,3,10,-9990,0,0,4,E,8,3,E,8,19.2,E,8,13.5,E,8,69,E,8,1007,E,8,297,E,8,4.8,E,8,-9990,0,0,-9990,0,0,2.389,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,12:00,1156,1391,755,3,10,545,3,20,301,3,10,82924,3,10,46417,3,20,44331,3,10,-9990,0,0,5,E,8,4,E,8,20.7,E,8,13.4,E,8,63,E,8,1007,E,8,271,E,8,4.2,E,8,-9990,0,0,-9990,0,0,2.374,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,13:00,1232,1391,797,3,10,509,3,20,346,3,10,87244,3,10,41723,3,20,50294,3,10,-9990,0,0,5,E,8,4,E,8,21.8,E,8,13.5,E,8,59,E,8,1007,E,8,199,E,8,6.0,E,8,-9990,0,0,-9990,0,0,2.382,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,14:00,1230,1391,840,3,10,587,3,20,321,3,10,92621,3,10,51290,3,20,47274,3,10,-9990,0,0,5,E,8,4,E,8,23.1,E,8,13.6,E,8,55,E,8,1007,E,8,233,E,8,5.2,E,8,-9990,0,0,-9990,0,0,2.410,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,15:00,1150,1391,751,3,10,553,3,20,294,3,10,82789,3,10,47456,3,20,43538,3,10,-9990,0,0,5,E,8,4,E,8,23.9,E,8,13.8,E,8,53,E,8,1007,E,8,214,E,8,5.6,E,8,-9990,0,0,-9990,0,0,2.437,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,16:00,999,1391,572,3,10,349,3,20,321,3,10,62729,3,10,33115,3,20,38938,3,10,-9990,0,0,8,E,8,6,E,8,23.9,E,8,13.1,E,8,51,E,8,1007,E,8,179,E,8,7.1,E,8,-9990,0,0,-9990,0,0,2.322,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,17:00,786,1391,414,3,10,315,3,20,236,3,10,45159,3,10,27901,3,20,29382,3,10,-9990,0,0,8,E,8,6,E,8,23.4,E,8,13.1,E,8,52,E,8,1007,E,8,171,E,8,6.8,E,8,-9990,0,0,-9990,0,0,2.313,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,18:00,527,1391,252,3,10,184,3,20,182,3,10,27663,3,10,15602,3,20,21755,3,10,-9990,0,0,9,E,8,8,E,8,22.2,E,8,12.9,E,8,55,E,8,1007,E,8,351,E,8,5.6,E,8,-9990,0,0,-9990,0,0,2.283,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,19:00,237,1391,98,3,10,219,3,20,61,3,10,10412,3,10,8157,3,20,9019,3,10,-9990,0,0,8,E,8,6,E,8,20.7,E,8,12.3,E,8,59,E,8,1007,E,8,351,E,8,5.2,E,8,-9990,0,0,-9990,0,0,2.202,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,20:00,7,207,1,3,10,0,3,20,1,3,10,87,3,10,11,3,20,87,3,10,-9990,0,0,8,E,8,6,E,8,19.8,E,8,11.2,E,8,57,E,8,1007,E,8,144,E,8,6.0,E,8,-9990,0,0,-9990,0,0,2.025,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,18.7,E,8,11.4,E,8,62,E,8,1007,E,8,162,E,8,5.6,E,8,-9990,0,0,-9990,0,0,2.058,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,17.6,E,8,11.4,E,8,67,E,8,1007,E,8,360,E,8,5.6,E,8,-9990,0,0,-9990,0,0,2.060,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,16.5,E,8,10.8,E,8,69,E,8,1008,E,8,109,E,8,6.0,E,8,-9990,0,0,-9990,0,0,1.975,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/03/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,15.3,E,8,10.6,E,8,73,E,8,1008,E,8,347,E,8,4.8,E,8,-9990,0,0,-9990,0,0,1.948,E,8,0.103,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,14.5,E,8,11.4,E,8,81,E,8,1008,E,8,205,E,8,7.4,E,8,-9990,0,0,-9990,0,0,2.054,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,13.7,E,8,10.8,E,8,83,E,8,1008,E,8,156,E,8,5.6,E,8,-9990,0,0,-9990,0,0,1.977,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,13.1,E,8,10.8,E,8,86,E,8,1008,E,8,153,E,8,5.2,E,8,-9990,0,0,-9990,0,0,1.977,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,12.5,E,8,10.9,E,8,90,E,8,1008,E,8,205,E,8,5.6,E,8,-9990,0,0,-9990,0,0,1.997,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,11.9,E,8,10.7,E,8,92,E,8,1008,E,8,183,E,8,5.2,E,8,-9990,0,0,-9990,0,0,1.960,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,11.5,E,8,10.4,E,8,93,E,8,1008,E,8,173,E,8,4.8,E,8,-9990,0,0,-9990,0,0,1.923,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,07:00,8,233,1,3,10,0,3,20,1,3,10,148,3,10,13,3,20,148,3,10,-9990,0,0,1,E,8,1,E,8,11.5,E,8,10.1,E,8,91,E,8,1008,E,8,162,E,8,5.6,E,8,-9990,0,0,-9990,0,0,1.879,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,08:00,249,1390,128,3,10,451,3,20,48,3,10,13542,3,10,33736,3,20,7504,3,10,-9990,0,0,0,E,8,0,E,8,12.9,E,8,10.6,E,8,86,E,8,1008,E,8,122,E,8,6.8,E,8,-9990,0,0,-9990,0,0,1.953,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,09:00,537,1390,337,3,10,670,3,20,78,3,10,36557,3,10,63000,3,20,12224,3,10,-9990,0,0,0,E,8,0,E,8,14.8,E,8,10.7,E,8,76,E,8,1008,E,8,122,E,8,8.7,E,8,-9990,0,0,-9990,0,0,1.964,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,10:00,795,1390,548,3,10,784,3,20,100,3,10,59452,3,10,78811,3,20,14402,3,10,-9990,0,0,0,E,8,0,E,8,16.9,E,8,11.6,E,8,71,E,8,1009,E,8,156,E,8,9.2,E,8,-9990,0,0,-9990,0,0,2.083,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,11:00,1004,1390,730,3,10,837,3,20,126,3,10,79537,3,10,86434,3,20,17089,3,10,-9990,0,0,0,E,8,0,E,8,18.9,E,8,10.3,E,8,57,E,8,1009,E,8,156,E,8,9.9,E,8,-9990,0,0,-9990,0,0,1.904,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,12:00,1152,1390,857,3,10,847,3,20,155,3,10,93017,3,10,88106,3,20,20015,3,10,-9990,0,0,0,E,8,0,E,8,20.7,E,8,10.1,E,8,51,E,8,1009,E,8,230,E,8,7.4,E,8,-9990,0,0,-9990,0,0,1.887,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,13:00,1227,1390,928,3,10,868,3,20,162,3,10,101139,3,10,91408,3,20,20459,3,10,-9990,0,0,0,E,8,0,E,8,22.3,E,8,10.0,E,8,45,E,8,1009,E,8,212,E,8,6.0,E,8,-9990,0,0,-9990,0,0,1.862,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,14:00,1225,1390,927,3,10,871,3,20,160,3,10,101194,3,10,91902,3,20,20230,3,10,-9990,0,0,0,E,8,0,E,8,23.9,E,8,10.1,E,8,42,E,8,1009,E,8,172,E,8,6.4,E,8,-9990,0,0,-9990,0,0,1.886,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,15:00,1145,1390,855,3,10,860,3,20,147,3,10,93335,3,10,90140,3,20,19083,3,10,-9990,0,0,0,E,8,0,E,8,24.8,E,8,10.1,E,8,40,E,8,1009,E,8,146,E,8,6.4,E,8,-9990,0,0,-9990,0,0,1.888,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,16:00,994,1390,727,3,10,856,3,20,115,3,10,79873,3,10,89594,3,20,15831,3,10,-9990,0,0,0,E,8,0,E,8,25.1,E,8,10.4,E,8,40,E,8,1009,E,8,44,E,8,6.0,E,8,-9990,0,0,-9990,0,0,1.925,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,17:00,781,1390,544,3,10,809,3,20,89,3,10,59531,3,10,82820,3,20,13021,3,10,-9990,0,0,0,E,8,0,E,8,24.8,E,8,11.3,E,8,43,E,8,1009,E,8,178,E,8,4.5,E,8,-9990,0,0,-9990,0,0,2.040,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,18:00,521,1390,330,3,10,692,3,20,71,3,10,35167,3,10,64960,3,20,10836,3,10,-9990,0,0,0,E,8,0,E,8,23.6,E,8,10.2,E,8,43,E,8,1009,E,8,127,E,8,3.4,E,8,-9990,0,0,-9990,0,0,1.893,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,19:00,231,1390,122,3,10,472,3,20,43,3,10,12889,3,10,36182,3,20,6867,3,10,-9990,0,0,0,E,8,0,E,8,21.7,E,8,11.0,E,8,50,E,8,1009,E,8,141,E,8,3.1,E,8,-9990,0,0,-9990,0,0,2.004,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,20:00,6,192,1,3,10,0,3,20,1,3,10,87,3,10,12,3,20,87,3,10,-9990,0,0,0,E,8,0,E,8,20.3,E,8,10.7,E,8,54,E,8,1009,E,8,122,E,8,1.9,E,8,-9990,0,0,-9990,0,0,1.969,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,19.2,E,8,12.1,E,8,63,E,8,1009,E,8,210,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.165,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,18.1,E,8,12.6,E,8,70,E,8,1009,E,8,296,E,8,2.4,E,8,-9990,0,0,-9990,0,0,2.247,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,17.0,E,8,12.4,E,8,74,E,8,1009,E,8,301,E,8,2.9,E,8,-9990,0,0,-9990,0,0,2.217,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/04/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,16.0,E,8,11.7,E,8,76,E,8,1009,E,8,268,E,8,2.6,E,8,-9990,0,0,-9990,0,0,2.109,E,8,0.101,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,15.1,E,8,11.6,E,8,79,E,8,1009,E,8,242,E,8,1.9,E,8,-9990,0,0,-9990,0,0,2.091,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,14.2,E,8,11.8,E,8,85,E,8,1009,E,8,294,E,8,1.9,E,8,-9990,0,0,-9990,0,0,2.116,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,13.3,E,8,12.1,E,8,92,E,8,1009,E,8,323,E,8,2.2,E,8,-9990,0,0,-9990,0,0,2.157,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,12.9,E,8,12.3,E,8,97,E,8,1009,E,8,317,E,8,2.9,E,8,-9990,0,0,-9990,0,0,2.200,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,12.5,E,8,12.4,E,8,99,E,8,1009,E,8,286,E,8,1.5,E,8,-9990,0,0,-9990,0,0,2.207,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,12.1,E,8,12.1,E,8,100,E,8,1009,E,8,298,E,8,1.3,E,8,-9990,0,0,-9990,0,0,2.165,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,07:00,8,223,1,3,10,0,3,20,1,3,10,143,3,10,14,3,20,142,3,10,-9990,0,0,0,E,8,0,E,8,12.1,E,8,11.9,E,8,99,E,8,1009,E,8,248,E,8,2.1,E,8,-9990,0,0,-9990,0,0,2.130,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,08:00,245,1389,127,3,10,456,3,20,46,3,10,13438,3,10,34376,3,20,7386,3,10,-9990,0,0,0,E,8,0,E,8,13.3,E,8,12.4,E,8,94,E,8,1009,E,8,163,E,8,1.6,E,8,-9990,0,0,-9990,0,0,2.205,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,09:00,533,1389,336,3,10,680,3,20,75,3,10,36724,3,10,64547,3,20,11976,3,10,-9990,0,0,0,E,8,0,E,8,15.2,E,8,13.6,E,8,90,E,8,1009,E,8,240,E,8,1.7,E,8,-9990,0,0,-9990,0,0,2.399,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,10:00,790,1389,546,3,10,787,3,20,98,3,10,59537,3,10,79638,3,20,14235,3,10,-9990,0,0,0,E,8,0,E,8,17.2,E,8,13.6,E,8,79,E,8,1009,E,8,223,E,8,1.5,E,8,-9990,0,0,-9990,0,0,2.401,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,11:00,1000,1389,716,3,10,799,3,20,141,3,10,77593,3,10,81291,3,20,19087,3,10,-9990,0,0,0,E,8,0,E,8,19.2,E,8,13.7,E,8,70,E,8,1009,E,8,224,E,8,1.6,E,8,-9990,0,0,-9990,0,0,2.416,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,12:00,1147,1389,839,3,10,803,3,20,177,3,10,90524,3,10,82156,3,20,22687,3,10,-9990,0,0,0,E,8,0,E,8,20.5,E,8,13.6,E,8,65,E,8,1009,E,8,217,E,8,1.7,E,8,-9990,0,0,-9990,0,0,2.412,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,13:00,1222,1389,905,3,10,809,3,20,193,3,10,97632,3,10,83519,3,20,24167,3,10,-9990,0,0,0,E,8,0,E,8,22.5,E,8,14.0,E,8,59,E,8,1009,E,8,222,E,8,1.5,E,8,-9990,0,0,-9990,0,0,2.465,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
03/05/2005,14:00,1220,1389,905,3,10,815,3,20,189,3,10,97572,3,10,84212,3,20,23652,3,10,-9990,0,0,0,E,8,0,E,8,23.9,E,8,12.9,E,8,50,E,8,1009,E,8,288,E,8,0.9,E,8,-9990,0,0,-9990,0,0,2.289,E,8,0.110,E,8,0.20,E,8,0,-9990,0,0
