Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-33.4619,-70.6852,-4,519
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2010,11,4,1,0,0.0,0.0,0.0,12.6,12.6,79.8,955.5,0.7,208.5,0
2010,11,4,2,0,0.0,0.0,0.0,12.7,12.7,86.4,955.5,0.7,210.0,0
2010,11,4,3,0,0.0,0.0,0.0,12.6,12.6,90.4,955.7,0.3,195.0,0
2010,11,4,4,0,0.0,0.0,0.0,12.7,12.7,90.8,956.2,0.3,184.5,0
2010,11,4,5,0,0.0,0.0,0.0,12.6,12.6,92.1,956.6,0.6,168.0,0
2010,11,4,6,0,2.6,0.0,2.6,12.3,12.3,91.6,956.8,0.8,213.0,0
2010,11,4,7,0,78.9,7.3,77.0,12.1,12.1,93.2,957.1,0.9,183.0,0
2010,11,4,8,0,210.8,8.6,206.7,12.4,12.4,88.9,957.2,0.8,198.0,0
2010,11,4,9,0,336.5,9.2,330.6,13.2,13.2,79.1,957.0,0.8,202.5,0
2010,11,4,10,0,411.8,9.5,404.3,14.5,14.5,88.0,956.6,1.2,238.5,0
2010,11,4,11,0,967.1,970.2,99.1,17.4,17.4,58.6,956.3,1.3,232.5,0
2010,11,4,12,0,1027.2,977.4,102.8,19.3,19.3,58.4,956.2,1.5,226.5,0
2010,11,4,13,0,1022.9,976.4,102.5,20.7,20.7,48.2,955.7,1.4,226.5,0
2010,11,4,14,0,954.7,967.6,98.3,21.6,21.6,42.0,955.3,1.2,223.5,0
2010,11,4,15,0,827.8,948.6,90.4,22.0,22.0,42.9,955.0,1.7,220.5,0
2010,11,4,16,0,652.2,914.7,78.9,21.9,21.9,42.3,955.5,2.6,219.0,0
2010,11,4,17,0,441.6,852.1,63.8,20.8,20.8,39.9,956.0,3.0,219.0,0
2010,11,4,18,0,213.8,708.2,43.8,19.4,19.4,32.2,956.5,2.5,214.5,0
2010,11,4,19,0,14.7,220.7,8.0,17.5,17.5,46.1,957.0,1.3,213.0,0
2010,11,4,20,0,0.0,0.0,0.0,15.6,15.6,54.1,957.5,0.9,201.0,0
2010,11,4,21,0,0.0,0.0,0.0,14.3,14.3,48.9,957.7,1.0,195.0,0
2010,11,4,22,0,0.0,0.0,0.0,13.4,13.4,61.8,957.2,0.6,202.5,0
2010,11,4,23,0,0.0,0.0,0.0,13.1,13.1,66.7,957.0,0.5,213.0,0
2010,11,5,0,0,0.0,0.0,0.0,11.6,11.6,77.9,957.0,0.7,225.0,0
2010,11,5,1,0,0.0,0.0,0.0,11.8,11.8,84.2,957.1,0.4,208.5,0
2010,11,5,2,0,0.0,0.0,0.0,11.8,11.8,89.2,957.2,0.3,270.0,0
2010,11,5,3,0,0.0,0.0,0.0,11.7,11.7,92.8,957.5,0.4,352.5,0
2010,11,5,4,0,0.0,0.0,0.0,11.5,11.5,94.3,958.2,0.3,24.0,0
2010,11,5,5,0,0.0,0.0,0.0,10.8,10.8,96.5,958.6,0.5,34.5,0
2010,11,5,6,0,15.3,0.0,15.3,10.0,10.0,96.9,958.8,0.3,73.5,0
2010,11,5,7,0,248.5,753.5,47.4,10.7,10.7,94.8,959.0,0.1,97.5,0
2010,11,5,8,0,476.4,874.4,66.6,11.4,11.4,92.5,959.0,0.3,63.0,0
2010,11,5,9,0,684.9,930.7,81.3,14.3,14.3,82.4,958.8,0.2,250.5,0
2010,11,5,10,0,856.1,961.2,92.4,18.3,18.3,68.9,958.3,0.5,223.5,0
2010,11,5,11,0,976.3,977.7,99.9,20.4,20.4,45.6,958.0,0.9,223.5,0
2010,11,5,12,0,1033.9,982.0,103.4,22.0,22.0,48.1,957.5,1.3,226.5,0
2010,11,5,13,0,928.9,73.1,859.9,22.9,22.9,32.3,957.2,2.1,217.5,0
2010,11,5,14,0,812.0,48.5,769.0,23.4,23.4,30.7,957.0,2.0,217.5,0
2010,11,5,15,0,829.0,947.6,90.7,23.5,23.5,36.9,957.0,2.2,220.5,0
2010,11,5,16,0,652.8,912.2,79.1,23.2,23.2,36.7,956.8,2.1,214.5,0
2010,11,5,17,0,442.5,848.8,64.0,22.4,22.4,35.5,956.9,2.0,214.5,0
2010,11,5,18,0,73.6,7.2,71.9,21.2,21.2,29.0,957.1,1.8,211.5,0
2010,11,5,19,0,17.2,245.9,8.9,19.3,19.3,34.9,957.2,1.2,216.0,0
2010,11,5,20,0,0.0,0.0,0.0,17.1,17.1,54.8,957.3,1.2,205.5,0
2010,11,5,21,0,0.0,0.0,0.0,15.1,15.1,39.3,957.2,0.7,201.0,0
2010,11,5,22,0,0.0,0.0,0.0,13.7,13.7,54.9,956.2,0.4,210.0,0
2010,11,5,23,0,0.0,0.0,0.0,12.4,12.4,63.9,955.8,0.6,229.5,0
2010,11,6,0,0,0.0,0.0,0.0,12.1,12.1,71.3,955.5,0.3,252.0,0
2010,11,6,1,0,0.0,0.0,0.0,11.9,11.9,80.0,955.2,0.3,267.0,0
2010,11,6,2,0,0.0,0.0,0.0,11.6,11.6,82.7,954.8,0.7,328.5,0
2010,11,6,3,0,0.0,0.0,0.0,10.9,10.9,85.8,954.9,0.7,355.5,0
2010,11,6,4,0,0.0,0.0,0.0,10.0,10.0,87.7,955.3,0.9,16.5,0
2010,11,6,5,0,0.0,0.0,0.0,9.2,9.2,91.3,955.2,0.9,90.0,0
2010,11,6,6,0,15.9,0.0,15.9,8.7,8.7,93.4,955.0,0.8,84.0,0
2010,11,6,7,0,246.8,741.2,47.3,9.3,9.3,92.7,954.7,0.3,1.5,0
2010,11,6,8,0,472.6,863.0,66.3,14.2,14.2,90.2,954.2,0.1,0.0,0
2010,11,6,9,0,682.3,924.4,81.1,18.1,18.1,78.7,953.6,0.3,318.0,0
2010,11,6,10,0,856.3,959.6,92.3,20.3,20.3,71.7,952.9,0.4,271.5,0
2010,11,6,11,0,980.8,980.8,100.0,22.3,22.3,45.9,952.4,0.7,246.0,0
2010,11,6,12,0,1041.1,987.7,103.7,24.1,24.1,48.9,951.8,0.9,246.0,0
2010,11,6,13,0,1036.6,986.7,103.4,25.0,25.0,33.3,951.5,2.3,216.0,0
2010,11,6,14,0,967.9,977.7,99.2,25.3,25.3,27.0,951.3,1.8,223.5,0
2010,11,6,15,0,838.7,957.0,91.1,25.4,25.4,45.3,951.7,2.2,219.0,0
2010,11,6,16,0,660.8,921.1,79.5,24.8,24.8,41.9,951.8,2.0,216.0,0
2010,11,6,17,0,448.9,857.6,64.4,24.4,24.4,34.2,951.7,1.6,219.0,0
2010,11,6,18,0,221.7,720.8,44.6,23.5,23.5,30.9,951.5,1.4,216.0,0
2010,11,6,19,0,19.2,258.3,9.8,21.0,21.0,34.3,951.5,1.0,219.0,0
2010,11,6,20,0,0.0,0.0,0.0,18.6,18.6,47.4,951.2,1.1,213.0,0
2010,11,6,21,0,0.0,0.0,0.0,17.1,17.1,45.5,951.2,1.1,204.0,0
2010,11,6,22,0,0.0,0.0,0.0,15.4,15.4,61.6,950.8,0.8,205.5,0
2010,11,6,23,0,0.0,0.0,0.0,16.2,16.2,69.3,950.4,0.2,204.0,0
2010,11,7,0,0,0.0,0.0,0.0,13.9,13.9,69.9,950.3,0.7,193.5,0
2010,11,7,1,0,0.0,0.0,0.0,14.9,14.9,75.7,950.3,1.0,202.5,0
2010,11,7,2,0,0.0,0.0,0.0,14.5,14.5,80.9,950.8,1.2,187.5,0
2010,11,7,3,0,0.0,0.0,0.0,14.4,14.4,85.9,951.5,1.0,180.0,0
2010,11,7,4,0,0.0,0.0,0.0,13.8,13.8,88.2,952.2,0.9,184.5,0
2010,11,7,5,0,0.0,0.0,0.0,13.3,13.3,89.2,952.5,0.5,196.5,0
2010,11,7,6,0,6.3,0.0,6.3,12.9,12.9,83.0,952.3,1.4,190.5,0
2010,11,7,7,0,38.2,7.1,36.2,12.4,12.4,83.9,952.8,1.3,196.5,0
2010,11,7,8,0,66.0,8.3,62.1,12.5,12.5,82.1,953.2,1.5,219.0,0
2010,11,7,9,0,86.7,8.9,80.9,12.4,12.4,78.4,953.8,1.4,214.5,0
2010,11,7,10,0,66.1,9.2,58.7,12.8,12.8,85.5,953.9,1.4,261.0,0
2010,11,7,11,0,97.7,9.4,89.2,13.5,13.5,85.1,953.7,1.6,235.5,0
2010,11,7,12,0,99.0,9.5,90.0,14.2,14.2,76.8,953.7,1.3,258.0,0
2010,11,7,13,0,98.7,9.5,89.7,14.0,14.0,79.5,953.8,0.9,237.0,0
2010,11,7,14,0,74.9,9.4,66.5,15.4,15.4,74.2,954.4,1.4,235.5,0
2010,11,7,15,0,101.9,9.2,94.7,13.9,13.9,88.1,954.9,0.4,234.0,0
2010,11,7,16,0,83.7,8.9,78.1,14.6,14.6,70.2,954.5,2.4,237.0,0
2010,11,7,17,0,57.4,8.3,53.6,12.0,12.0,67.7,955.1,3.4,228.0,0
2010,11,7,18,0,39.7,7.0,37.9,10.7,10.7,80.0,955.7,2.4,222.0,0
2010,11,7,19,0,20.6,254.0,10.6,10.4,10.4,71.5,956.2,1.0,214.5,0
2010,11,7,20,0,0.0,0.0,0.0,9.1,9.1,77.4,956.7,2.0,204.0,0
2010,11,7,21,0,0.0,0.0,0.0,8.7,8.7,87.4,957.2,2.3,201.0,0
2010,11,7,22,0,0.0,0.0,0.0,8.1,8.1,71.7,957.2,1.5,187.5,0
2010,11,7,23,0,0.0,0.0,0.0,7.9,7.9,70.0,957.2,2.1,189.0,0
2010,11,8,0,0,0.0,0.0,0.0,8.1,8.1,82.9,957.3,0.6,190.5,0
2010,11,8,1,0,0.0,0.0,0.0,7.9,7.9,82.5,957.5,0.9,247.5,0
2010,11,8,2,0,0.0,0.0,0.0,7.6,7.6,82.9,957.8,0.9,156.0,0
2010,11,8,3,0,0.0,0.0,0.0,7.3,7.3,80.0,958.1,0.8,327.0,0
2010,11,8,4,0,0.0,0.0,0.0,7.5,7.5,85.4,958.8,0.9,223.5,0
2010,11,8,5,0,0.0,0.0,0.0,7.4,7.4,86.8,959.0,0.2,336.0,0
2010,11,8,6,0,9.8,0.0,9.8,5.9,5.9,95.6,959.2,0.5,175.5,0
2010,11,8,7,0,20.2,7.4,18.1,6.7,6.7,92.9,960.0,1.4,208.5,0
2010,11,8,8,0,270.6,8.6,266.5,8.6,8.6,90.1,960.3,1.6,253.5,0
2010,11,8,9,0,241.4,9.2,235.4,10.2,10.2,85.0,960.1,0.3,247.5,0
2010,11,8,10,0,390.6,9.6,382.9,11.4,11.4,76.3,959.8,2.2,252.0,0
2010,11,8,11,0,466.1,10.0,457.1,12.7,12.7,71.0,959.5,2.5,244.5,0
2010,11,8,12,0,829.7,49.4,782.6,13.9,13.9,70.1,959.4,3.1,237.0,0
2010,11,8,13,0,551.4,14.7,537.5,14.6,14.6,61.9,959.3,3.2,235.5,0
2010,11,8,14,0,788.3,44.0,749.1,15.2,15.2,49.4,959.0,2.8,234.0,0
2010,11,8,15,0,847.2,962.1,92.0,15.4,15.4,49.4,959.1,2.4,231.0,0
2010,11,8,16,0,671.8,930.5,80.5,14.8,14.8,41.5,959.5,2.0,226.5,0
2010,11,8,17,0,190.9,8.7,187.0,15.2,15.2,42.2,959.5,2.5,225.0,0
2010,11,8,18,0,227.6,725.7,45.4,14.4,14.4,34.4,959.8,2.3,213.0,0
2010,11,8,19,0,23.3,276.5,11.5,12.6,12.6,52.4,960.2,2.1,213.0,0
2010,11,8,20,0,0.0,0.0,0.0,10.6,10.6,53.9,960.6,1.8,205.5,0
2010,11,8,21,0,0.0,0.0,0.0,8.9,8.9,53.4,960.6,0.6,201.0,0
2010,11,8,22,0,0.0,0.0,0.0,7.8,7.8,56.7,960.3,0.7,199.5,0
2010,11,8,23,0,0.0,0.0,0.0,6.6,6.6,55.6,960.2,0.6,205.5,0
2010,11,9,0,0,0.0,0.0,0.0,6.0,6.0,77.5,960.1,0.7,217.5,0
2010,11,9,1,0,0.0,0.0,0.0,5.4,5.4,85.4,959.9,0.8,295.5,0
2010,11,9,2,0,0.0,0.0,0.0,5.4,5.4,90.9,959.8,0.8,355.5,0
2010,11,9,3,0,0.0,0.0,0.0,4.6,4.6,86.6,959.8,0.8,10.5,0
2010,11,9,4,0,0.0,0.0,0.0,4.0,4.0,84.0,959.7,0.9,31.5,0
2010,11,9,5,0,0.0,0.0,0.0,4.0,4.0,85.7,959.7,1.1,24.0,0
2010,11,9,6,0,18.1,0.0,18.1,3.6,3.6,91.1,959.6,0.9,33.0,0
2010,11,9,7,0,266.4,786.9,49.0,5.3,5.3,89.2,959.6,0.4,16.5,0
2010,11,9,8,0,499.8,905.1,68.4,9.6,9.6,88.3,959.3,0.1,0.0,0
2010,11,9,9,0,713.1,960.7,83.2,12.4,12.4,78.1,958.8,0.4,295.5,0
2010,11,9,10,0,888.5,991.4,94.5,14.6,14.6,61.2,958.0,0.3,253.5,0
2010,11,9,11,0,1012.3,1008.5,102.2,16.7,16.7,39.3,957.5,0.5,231.0,0
2010,11,9,12,0,1072.8,1014.2,105.9,18.5,18.5,46.9,957.2,0.6,225.0,0
2010,11,9,13,0,1067.7,1012.4,105.6,19.6,19.6,34.4,957.0,2.0,220.5,0
2010,11,9,14,0,997.7,1003.1,101.3,20.3,20.3,36.6,957.0,1.7,222.0,0
2010,11,9,15,0,867.6,984.3,93.2,20.3,20.3,30.0,957.0,1.7,219.0,0
2010,11,9,16,0,687.8,951.2,81.5,20.4,20.4,29.7,956.8,1.8,216.0,0
2010,11,9,17,0,472.2,891.0,66.2,19.9,19.9,26.4,956.5,2.1,216.0,0
2010,11,9,18,0,239.0,758.6,46.3,19.2,19.2,24.4,956.3,1.7,213.0,0
2010,11,9,19,0,27.5,326.8,12.6,17.5,17.5,27.8,956.2,0.9,213.0,0
2010,11,9,20,0,0.0,0.0,0.0,14.9,14.9,38.8,956.0,1.0,205.5,0
2010,11,9,21,0,0.0,0.0,0.0,13.2,13.2,42.4,955.7,0.9,201.0,0
2010,11,9,22,0,0.0,0.0,0.0,11.8,11.8,49.4,955.3,0.9,208.5,0
2010,11,9,23,0,0.0,0.0,0.0,10.2,10.2,63.9,955.0,0.7,235.5,0
2010,11,10,0,0,0.0,0.0,0.0,9.5,9.5,72.7,955.0,0.5,297.0,0
2010,11,10,1,0,0.0,0.0,0.0,8.8,8.8,83.1,955.0,0.4,303.0,0
2010,11,10,2,0,0.0,0.0,0.0,8.4,8.4,85.8,955.0,0.6,343.5,0
2010,11,10,3,0,0.0,0.0,0.0,7.5,7.5,87.3,954.8,0.8,357.0,0
2010,11,10,4,0,0.0,0.0,0.0,6.9,6.9,88.1,955.0,1.0,13.5,0
2010,11,10,5,0,0.0,0.0,0.0,6.2,6.2,90.6,955.0,0.8,16.5,0
2010,11,10,6,0,18.9,0.0,18.9,5.8,5.8,91.7,954.8,1.0,33.0,0
2010,11,10,7,0,273.2,803.9,49.5,7.5,7.5,89.3,954.8,0.7,22.5,0
2010,11,10,8,0,507.9,917.6,68.7,12.1,12.1,86.2,955.0,0.2,12.0,0
2010,11,10,9,0,720.8,969.5,83.5,15.6,15.6,76.0,954.9,0.2,324.0,0
2010,11,10,10,0,894.9,997.3,94.7,18.1,18.1,73.6,954.8,0.5,261.0,0
2010,11,10,11,0,1017.0,1012.1,102.3,20.2,20.2,49.3,954.5,0.7,232.5,0
2010,11,10,12,0,1069.7,1009.8,105.5,21.7,21.7,45.2,954.3,1.2,231.0,0
2010,11,10,13,0,1058.6,1001.9,104.9,22.5,22.5,35.9,954.2,2.0,223.5,0
2010,11,10,14,0,983.9,987.0,100.3,22.8,22.8,33.6,954.1,2.1,223.5,0
2010,11,10,15,0,853.6,965.4,92.2,22.8,22.8,29.7,954.0,2.6,223.5,0
2010,11,10,16,0,675.1,929.4,80.6,22.2,22.2,31.1,954.0,2.8,222.0,0
2010,11,10,17,0,462.5,866.4,65.6,21.4,21.4,29.8,954.2,2.5,220.5,0
2010,11,10,18,0,237.9,746.5,46.3,20.3,20.3,30.6,954.5,2.0,216.0,0
2010,11,10,19,0,29.9,336.1,13.4,18.4,18.4,36.8,954.7,1.6,208.5,0
2010,11,10,20,0,0.0,0.0,0.0,16.1,16.1,44.9,955.0,1.3,199.5,0
2010,11,10,21,0,0.0,0.0,0.0,14.7,14.7,49.7,955.2,1.4,195.0,0
2010,11,10,22,0,0.0,0.0,0.0,13.9,13.9,58.1,954.8,1.4,198.0,0
2010,11,10,23,0,0.0,0.0,0.0,12.6,12.6,67.6,954.6,0.6,205.5,0
2010,11,11,0,0,0.0,0.0,0.0,11.4,11.4,75.4,954.6,0.5,207.0,0
2010,11,11,1,0,0.0,0.0,0.0,11.4,11.4,82.6,954.7,0.2,249.0,0
2010,11,11,2,0,0.0,0.0,0.0,11.5,11.5,86.3,954.7,0.4,237.0,0
2010,11,11,3,0,0.0,0.0,0.0,11.2,11.2,88.8,954.8,0.6,309.0,0
2010,11,11,4,0,0.0,0.0,0.0,10.5,10.5,89.6,955.3,0.6,15.0,0
2010,11,11,5,0,0.0,0.0,0.0,9.9,9.9,91.3,955.6,0.4,61.5,0
2010,11,11,6,0,13.0,0.0,13.0,9.3,9.3,92.6,955.8,0.4,7.5,0
2010,11,11,7,0,263.5,765.5,48.9,9.4,9.4,92.5,956.0,0.2,48.0,0
2010,11,11,8,0,490.5,880.0,67.7,12.1,12.1,90.9,956.2,0.2,139.5,0
2010,11,11,9,0,698.7,935.6,82.3,16.6,16.6,82.1,956.2,0.5,238.5,0
2010,11,11,10,0,870.2,966.5,93.4,19.5,19.5,71.4,956.0,0.7,234.0,0
2010,11,11,11,0,991.3,983.8,100.9,21.5,21.5,55.7,956.0,1.3,237.0,0
2010,11,11,12,0,1048.3,987.2,104.4,22.9,22.9,51.0,955.9,1.9,228.0,0
2010,11,11,13,0,1041.4,983.3,104.0,23.4,23.4,44.4,956.1,2.3,226.5,0
2010,11,11,14,0,971.3,971.9,99.7,23.6,23.6,39.3,956.1,2.5,222.0,0
2010,11,11,15,0,844.4,952.1,91.8,23.5,23.5,39.3,956.0,2.5,222.0,0
2010,11,11,16,0,669.5,918.0,80.4,23.2,23.2,40.2,955.8,2.4,219.0,0
2010,11,11,17,0,460.0,856.5,65.5,22.6,22.6,38.9,955.8,2.2,216.0,0
2010,11,11,18,0,236.6,733.2,46.3,21.4,21.4,38.5,955.7,1.8,213.0,0
2010,11,11,19,0,31.1,328.5,14.0,19.7,19.7,44.7,955.8,0.6,211.5,0
2010,11,11,20,0,0.0,0.0,0.0,17.9,17.9,50.0,955.8,0.6,205.5,0
2010,11,11,21,0,0.0,0.0,0.0,16.0,16.0,53.2,955.9,1.1,199.5,0
2010,11,11,22,0,0.0,0.0,0.0,14.8,14.8,61.7,955.5,0.8,202.5,0
2010,11,11,23,0,0.0,0.0,0.0,13.5,13.5,71.8,955.2,0.8,216.0,0
2010,11,12,0,0,0.0,0.0,0.0,12.5,12.5,77.2,955.0,0.5,232.5,0
2010,11,12,1,0,0.0,0.0,0.0,12.6,12.6,83.7,954.9,0.2,246.0,0
2010,11,12,2,0,0.0,0.0,0.0,12.7,12.7,86.0,954.8,0.2,300.0,0
2010,11,12,3,0,0.0,0.0,0.0,12.5,12.5,87.4,954.8,0.4,352.5,0
2010,11,12,4,0,0.0,0.0,0.0,12.3,12.3,89.1,955.2,0.6,19.5,0
2010,11,12,5,0,0.0,0.0,0.0,11.5,11.5,91.1,955.6,0.3,39.0,0
2010,11,12,6,0,19.6,0.0,19.6,10.7,10.7,91.5,956.0,0.4,51.0,0
2010,11,12,7,0,266.6,769.9,49.2,10.4,10.4,91.9,956.5,0.3,39.0,0
2010,11,12,8,0,494.7,885.3,68.1,13.8,13.8,90.1,956.9,0.1,24.0,0
2010,11,12,9,0,703.4,940.2,82.7,17.4,17.4,81.1,957.0,0.5,255.0,0
2010,11,12,10,0,875.1,970.6,93.8,19.8,19.8,67.7,956.9,0.8,240.0,0
2010,11,12,11,0,996.2,987.5,101.3,21.6,21.6,52.3,956.8,1.2,244.5,0
2010,11,12,12,0,1053.8,991.3,104.8,22.6,22.6,48.8,956.8,1.9,235.5,0
2010,11,12,13,0,1047.3,987.7,104.4,23.1,23.1,42.2,956.8,2.6,231.0,0
2010,11,12,14,0,977.1,976.3,100.1,23.4,23.4,34.5,956.8,2.6,226.5,0
2010,11,12,15,0,850.4,956.9,92.2,23.7,23.7,37.5,956.8,2.5,226.5,0
2010,11,12,16,0,675.1,923.0,80.8,23.3,23.3,37.7,956.8,2.6,222.0,0
2010,11,12,17,0,465.5,863.0,66.0,22.6,22.6,37.2,956.9,2.5,220.5,0
2010,11,12,18,0,240.2,737.9,46.7,21.6,21.6,37.1,957.3,2.1,214.5,0
2010,11,12,19,0,33.5,338.1,14.9,19.8,19.8,42.8,957.5,1.2,210.0,0
2010,11,12,20,0,0.0,0.0,0.0,17.5,17.5,49.4,957.8,1.3,201.0,0
2010,11,12,21,0,0.0,0.0,0.0,16.1,16.1,48.4,958.0,1.0,195.0,0
2010,11,12,22,0,0.0,0.0,0.0,15.0,15.0,61.3,957.8,1.1,201.0,0
2010,11,12,23,0,0.0,0.0,0.0,14.0,14.0,69.5,957.8,0.5,219.0,0
2010,11,13,0,0,0.0,0.0,0.0,12.9,12.9,77.5,957.8,0.8,219.0,0
2010,11,13,1,0,0.0,0.0,0.0,12.0,12.0,85.2,957.6,0.8,249.0,0
2010,11,13,2,0,0.0,0.0,0.0,11.2,11.2,90.2,957.4,0.7,285.0,0
2010,11,13,3,0,0.0,0.0,0.0,11.0,11.0,91.7,957.3,0.5,337.5,0
2010,11,13,4,0,0.0,0.0,0.0,11.2,11.2,90.9,957.5,0.8,1.5,0
2010,11,13,5,0,0.0,0.0,0.0,11.2,11.2,92.3,957.8,0.7,19.5,0
2010,11,13,6,0,20.3,0.0,20.3,10.7,10.7,93.1,958.2,0.4,3.0,0
2010,11,13,7,0,271.2,779.0,49.8,11.0,11.0,92.8,958.6,0.1,37.5,0
2010,11,13,8,0,499.9,891.7,68.7,13.6,13.6,90.5,958.8,0.4,183.0,0
2010,11,13,9,0,710.3,947.8,83.3,17.3,17.3,80.7,958.8,0.6,228.0,0
2010,11,13,10,0,883.8,979.0,94.5,19.5,19.5,66.4,958.5,0.9,232.5,0
2010,11,13,11,0,1006.7,996.8,102.1,21.4,21.4,47.9,958.2,1.0,223.5,0
2010,11,13,12,0,1064.4,1000.3,105.6,22.5,22.5,50.5,958.1,1.8,228.0,0
2010,11,13,13,0,1057.7,996.5,105.2,22.9,22.9,39.5,958.1,2.4,223.5,0
2010,11,13,14,0,987.5,985.3,100.9,23.0,23.0,39.7,958.0,3.0,223.5,0
2010,11,13,15,0,859.2,965.0,92.9,22.9,22.9,35.2,957.9,2.8,223.5,0
2010,11,13,16,0,682.5,930.5,81.4,22.6,22.6,32.6,957.7,2.7,222.0,0
2010,11,13,17,0,471.4,870.1,66.4,21.8,21.8,33.5,957.8,2.8,220.5,0
2010,11,13,18,0,244.7,745.2,47.2,20.6,20.6,31.4,958.0,2.5,216.0,0
2010,11,13,19,0,36.3,354.3,15.7,19.0,19.0,38.6,958.2,1.5,216.0,0
2010,11,13,20,0,0.0,0.0,0.0,16.8,16.8,45.4,958.5,1.0,207.0,0
2010,11,13,21,0,0.0,0.0,0.0,15.6,15.6,43.3,958.6,1.0,201.0,0
2010,11,13,22,0,0.0,0.0,0.0,14.6,14.6,57.4,958.0,0.8,205.5,0
2010,11,13,23,0,0.0,0.0,0.0,13.8,13.8,64.3,957.7,1.0,217.5,0
2010,11,14,0,0,0.0,0.0,0.0,12.6,12.6,73.0,957.4,0.8,219.0,0
2010,11,14,1,0,0.0,0.0,0.0,12.6,12.6,80.0,957.3,0.6,216.0,0
2010,11,14,2,0,0.0,0.0,0.0,12.4,12.4,86.3,957.2,0.2,208.5,0
2010,11,14,3,0,0.0,0.0,0.0,12.4,12.4,88.4,957.2,0.6,199.5,0
2010,11,14,4,0,0.0,0.0,0.0,12.1,12.1,88.6,957.1,0.8,169.5,0
2010,11,14,5,0,0.0,0.0,0.0,11.4,11.4,90.5,957.0,0.8,138.0,0
2010,11,14,6,0,20.5,0.0,20.5,10.7,10.7,91.9,957.0,1.3,121.5,0
2010,11,14,7,0,270.9,774.0,49.7,11.8,11.8,93.1,956.9,0.6,33.0,0
2010,11,14,8,0,499.6,888.9,68.5,14.5,14.5,91.5,956.8,0.2,0.0,0
2010,11,14,9,0,709.6,945.1,83.1,16.8,16.8,82.6,956.6,0.7,265.5,0
2010,11,14,10,0,883.0,976.9,94.2,18.8,18.8,68.1,956.3,0.9,243.0,0
2010,11,14,11,0,1006.2,995.3,101.9,20.5,20.5,49.7,956.0,1.3,232.5,0
2010,11,14,12,0,1065.2,1000.1,105.5,21.7,21.7,49.4,955.8,1.9,228.0,0
2010,11,14,13,0,1059.8,997.3,105.1,22.3,22.3,38.8,955.8,2.6,223.5,0
2010,11,14,14,0,990.6,987.1,100.9,22.7,22.7,35.5,955.7,2.6,220.5,0
2010,11,14,15,0,863.1,967.6,93.0,22.7,22.7,33.0,955.6,2.8,222.0,0
2010,11,14,16,0,686.9,934.1,81.5,22.4,22.4,34.1,955.6,2.7,222.0,0
2010,11,14,17,0,476.0,874.9,66.7,21.6,21.6,32.7,955.9,2.6,217.5,0
2010,11,14,18,0,249.1,752.9,47.6,20.5,20.5,29.7,956.2,2.3,214.5,0
2010,11,14,19,0,39.2,371.1,16.5,18.7,18.7,39.6,956.5,1.7,216.0,0
2010,11,14,20,0,0.0,0.0,0.0,16.6,16.6,44.5,956.9,1.0,208.5,0
2010,11,14,21,0,0.0,0.0,0.0,15.3,15.3,44.1,957.2,0.6,201.0,0
2010,11,14,22,0,0.0,0.0,0.0,14.2,14.2,56.8,956.5,0.7,202.5,0
2010,11,14,23,0,0.0,0.0,0.0,12.7,12.7,63.8,956.0,0.8,216.0,0
2010,11,15,0,0,0.0,0.0,0.0,11.8,11.8,73.7,955.8,0.4,229.5,0
2010,11,15,1,0,0.0,0.0,0.0,11.6,11.6,81.1,955.5,0.5,243.0,0
2010,11,15,2,0,0.0,0.0,0.0,11.3,11.3,86.0,955.0,0.3,288.0,0
2010,11,15,3,0,0.0,0.0,0.0,11.1,11.1,88.2,954.8,0.4,316.5,0
2010,11,15,4,0,0.0,0.0,0.0,10.9,10.9,89.3,955.2,0.9,33.0,0
2010,11,15,5,0,0.0,0.0,0.0,10.3,10.3,91.2,955.3,0.7,51.0,0
2010,11,15,6,0,21.0,0.0,21.0,9.1,9.1,92.4,955.3,0.4,96.0,0
2010,11,15,7,0,276.3,786.7,50.1,9.8,9.8,92.6,955.4,0.2,34.5,0
2010,11,15,8,0,506.3,899.3,68.9,12.0,12.0,90.1,955.3,0.4,355.5,0
2010,11,15,9,0,717.0,954.0,83.5,15.9,15.9,79.9,954.8,0.8,226.5,0
2010,11,15,10,0,890.6,984.6,94.6,18.9,18.9,63.8,954.2,0.5,217.5,0
2010,11,15,11,0,1013.5,1001.9,102.2,21.1,21.1,44.5,953.7,0.7,213.0,0
2010,11,15,12,0,1071.7,1005.4,105.8,22.5,22.5,47.4,953.5,1.2,223.5,0
2010,11,15,13,0,1065.5,1001.7,105.4,23.2,23.2,34.3,953.2,2.5,217.5,0
2010,11,15,14,0,995.5,990.6,101.1,23.1,23.1,33.4,953.5,2.8,220.5,0
2010,11,15,15,0,866.3,969.2,93.1,22.6,22.6,29.4,953.8,3.0,223.5,0
2010,11,15,16,0,688.9,934.1,81.6,22.2,22.2,31.5,954.0,2.5,226.5,0
2010,11,15,17,0,204.9,8.7,200.8,21.5,21.5,30.1,954.2,2.5,222.0,0
2010,11,15,18,0,251.9,754.6,47.8,20.6,20.6,29.2,954.5,2.1,220.5,0
